url_filter_id,title_key,hint_title,learn_more_url,lane,section,section_ui,severity_default,seo_tier,section_weight,archetype_num,archetype,owner,volume_sensitivity,base_size,notes_flag
has_viewport_initial_scale_missing,the viewport <meta> tag is missing an initial-scale,The viewport <meta> tag is missing an initial-scale,https://sitebulb.com/hints/mobile-friendly/the-viewport-meta-tag-is-missing-an-initial-scale/,SEO triage,Mobile Friendly,Mobile Friendly,Medium,3,0.4,2,Template / theme edit,Developer,Flat,M,viewport meta — template
has_viewport_user_scalable_set,the viewport <meta> tag prevents the user from scaling,The viewport <meta> tag prevents the user from scaling,https://sitebulb.com/hints/mobile-friendly/the-viewport-meta-tag-prevents-the-user-from-scaling/,SEO triage,Mobile Friendly,Mobile Friendly,Medium,3,0.4,2,Template / theme edit,Developer,Flat,M,viewport meta — template
avoid_enormous_network_payloads,avoid enormous network payloads,Avoid enormous network payloads,https://sitebulb.com/hints/performance/avoid-enormous-network-payloads/,SEO triage,Performance,Performance,Critical,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
eliminate_render_blocking_resources,eliminate render blocking resources,Eliminate render blocking resources,https://sitebulb.com/hints/performance/eliminate-render-blocking-resources/,SEO triage,Performance,Performance,Critical,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
serve_static_assets_with_an_efficient_cache_policy,serve static assets with an efficient cache policy,Serve static assets with an efficient cache policy,https://sitebulb.com/hints/performance/serve-static-assets-with-an-efficient-cache-policy/,SEO triage,Performance,Performance,Critical,3,0.4,7,Server / infrastructure,Dev / ops / host,Flat,L,delivery/server-side performance
defer_offscreen_images,defer offscreen images,Defer offscreen images,https://sitebulb.com/hints/performance/defer-offscreen-images/,SEO triage,Performance,Performance,High,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
efficiently_encode_images,efficiently encode images,Efficiently encode images,https://sitebulb.com/hints/performance/efficiently-encode-images/,SEO triage,Performance,Performance,High,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
enable_text_compression,enable text compression,Enable text compression,https://sitebulb.com/hints/performance/enable-text-compression/,SEO triage,Performance,Performance,High,3,0.4,7,Server / infrastructure,Dev / ops / host,Flat,L,delivery/server-side performance
minify_css,minify css,Minify CSS,https://sitebulb.com/hints/performance/minify-css/,SEO triage,Performance,Performance,High,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
minify_java_script,minify javascript,Minify JavaScript,https://sitebulb.com/hints/performance/minify-javascript/,SEO triage,Performance,Performance,High,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
slow_server_response_time,reduce server response times (ttfb),Reduce server response times (TTFB),https://sitebulb.com/hints/performance/reduce-server-response-times-ttfb/,SEO triage,Performance,Performance,High,3,0.4,7,Server / infrastructure,Dev / ops / host,Flat,L,delivery/server-side performance
images_without_dimensions,add dimensions to images,Add dimensions to images,https://sitebulb.com/hints/performance/add-dimensions-to-images/,SEO triage,Performance,Performance,Medium,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
ensure_text_remains_visible_during_web_font_load,ensure text remains visible during webfont load,Ensure text remains visible during webfont load,https://sitebulb.com/hints/performance/ensure-text-remains-visible-during-webfont-load/,SEO triage,Performance,Performance,Medium,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
properly_size_images,properly size images,Properly size images,https://sitebulb.com/hints/performance/properly-size-images/,SEO triage,Performance,Performance,Medium,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
unused_css,remove unused css,Remove unused CSS,https://sitebulb.com/hints/performance/remove-unused-css/,SEO triage,Performance,Performance,Medium,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
unused_java_script,remove unused javascript,Remove unused JavaScript,https://sitebulb.com/hints/performance/remove-unused-javascript/,SEO triage,Performance,Performance,Medium,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
image_size_too_big,transferred image size is over 100kb,Transferred image size is over 100KB,https://sitebulb.com/hints/performance/transferred-image-size-is-over-100kb/,SEO triage,Performance,Performance,Medium,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
dom_exceeds_maximum_node_depth,avoid excessive dom depth,Avoid excessive DOM depth,https://sitebulb.com/hints/performance/avoid-excessive-dom-depth/,SEO triage,Performance,Performance,Low,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
dom_exceeds_maximum_total_nodes,avoid excessive dom size,Avoid excessive DOM size,https://sitebulb.com/hints/performance/avoid-excessive-dom-size/,SEO triage,Performance,Performance,Low,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
dom_exceeds_maximum_node_width,avoid excessive dom width,Avoid excessive DOM width,https://sitebulb.com/hints/performance/avoid-excessive-dom-width/,SEO triage,Performance,Performance,Low,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
serve_images_in_next_gen_formats,serve images in next gen formats,Serve images in next gen formats,https://sitebulb.com/hints/performance/serve-images-in-next-gen-formats/,SEO triage,Performance,Performance,Low,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
use_video_formats_for_animated_content,use video formats for animated content,Use video formats for animated content,https://sitebulb.com/hints/performance/use-video-formats-for-animated-content/,SEO triage,Performance,Performance,Low,3,0.4,6,Performance / Core Web Vitals,Developer,Banded (soft),L,
urls_with_noindex_only_in_response_html,noindex only in the http response html,Noindex only in the HTTP response HTML,https://sitebulb.com/hints/rendered/noindex-only-in-the-http-response-html/,SEO triage,Rendered,Response vs Render,Critical,2,0.7,5,Per-instance code / markup fix,Developer,Banded (soft),M,make server HTML match rendered (developer); investigation-led
urls_with_response_rendered_canonical_mismatch,canonical mismatch between rendered and response html,Canonical mismatch between rendered and response HTML,https://sitebulb.com/hints/rendered/canonical-mismatch-between-rendered-and-response-html/,SEO triage,Rendered,Response vs Render,High,2,0.7,5,Per-instance code / markup fix,Developer,Banded (soft),M,make server HTML match rendered (developer); investigation-led
urls_with_canonical_only_in_rendered_html,canonical only in the rendered html,Canonical only in the rendered HTML,https://sitebulb.com/hints/rendered/canonical-only-in-the-rendered-html/,SEO triage,Rendered,Response vs Render,High,2,0.7,5,Per-instance code / markup fix,Developer,Banded (soft),M,make server HTML match rendered (developer); investigation-led
urls_with_nofollow_only_in_response_html,nofollow only in the http response html,Nofollow only in the HTTP response HTML,https://sitebulb.com/hints/rendered/nofollow-only-in-the-http-response-html/,SEO triage,Rendered,Response vs Render,High,2,0.7,5,Per-instance code / markup fix,Developer,Banded (soft),M,make server HTML match rendered (developer); investigation-led
urls_with_page_title_updated_in_rendered_html,page title modified by javascript,Page Title modified by JavaScript,https://sitebulb.com/hints/rendered/page-title-modified-by-javascript/,SEO triage,Rendered,Response vs Render,Medium,2,0.7,5,Per-instance code / markup fix,Developer,Banded (soft),M,make server HTML match rendered (developer); investigation-led
urls_with_page_title_only_in_rendered_html,page title only in the rendered html,Page Title only in the rendered HTML,https://sitebulb.com/hints/rendered/page-title-only-in-the-rendered-html/,SEO triage,Rendered,Response vs Render,Medium,2,0.7,5,Per-instance code / markup fix,Developer,Banded (soft),M,make server HTML match rendered (developer); investigation-led
urls_with_h1_updated_in_rendered_html,<h1> modified by javascript,<h1> modified by JavaScript,https://sitebulb.com/hints/rendered/h1-modified-by-javascript/,SEO triage,Rendered,Response vs Render,Low,2,0.7,5,Per-instance code / markup fix,Developer,Banded (soft),M,make server HTML match rendered (developer); investigation-led
urls_with_h1_only_in_rendered_html,<h1> only in the rendered html,<h1> only in the rendered HTML,https://sitebulb.com/hints/rendered/h1-only-in-the-rendered-html/,SEO triage,Rendered,Response vs Render,Low,2,0.7,5,Per-instance code / markup fix,Developer,Banded (soft),M,make server HTML match rendered (developer); investigation-led
urls_with_java_script_content,contains javascript content,Contains JavaScript content,https://sitebulb.com/hints/rendered/contains-javascript-content/,SEO triage,Rendered,Response vs Render,Low,2,0.7,8,Investigation / diagnosis,SEO lead,Flat,M,informational — JS presence
urls_with_java_scriptlinks,contains javascript links,Contains JavaScript links,https://sitebulb.com/hints/rendered/contains-javascript-links/,SEO triage,Rendered,Response vs Render,Low,2,0.7,8,Investigation / diagnosis,SEO lead,Flat,M,informational — JS presence
urls_with_meta_description_updated_in_rendered_html,meta description modified by javascript,Meta Description modified by JavaScript,https://sitebulb.com/hints/rendered/meta-description-modified-by-javascript/,SEO triage,Rendered,Response vs Render,Low,2,0.7,5,Per-instance code / markup fix,Developer,Banded (soft),M,make server HTML match rendered (developer); investigation-led
urls_with_meta_description_only_in_rendered_html,meta description only in the rendered html,Meta Description only in the rendered HTML,https://sitebulb.com/hints/rendered/meta-description-only-in-the-rendered-html/,SEO triage,Rendered,Response vs Render,Low,2,0.7,5,Per-instance code / markup fix,Developer,Banded (soft),M,make server HTML match rendered (developer); investigation-led
amp_canonical_urls_error,amp page url has canonical url which is error (5xx),AMP Page URL has canonical URL which is Error (5XX),https://sitebulb.com/hints/amp/amp-page-url-has-canonical-url-which-is-error-5xx/,SEO triage,AMP,AMP,Critical,3,0.4,5,Per-instance code / markup fix,Developer,Banded (soft),M,per-instance canonical-target fix
amp_canonical_urls_forbidden,amp page url has canonical url which is forbidden (403),AMP Page URL has canonical URL which is Forbidden (403),https://sitebulb.com/hints/amp/amp-page-url-has-canonical-url-which-is-forbidden-403/,SEO triage,AMP,AMP,Critical,3,0.4,5,Per-instance code / markup fix,Developer,Banded (soft),M,per-instance canonical-target fix
amp_canonical_urls_not_found,amp page url has canonical url which is not found (4xx),AMP Page URL has canonical URL which is Not Found (4XX),https://sitebulb.com/hints/amp/amp-page-url-has-canonical-url-which-is-not-found-4xx/,SEO triage,AMP,AMP,Critical,3,0.4,5,Per-instance code / markup fix,Developer,Banded (soft),M,per-instance canonical-target fix
amp_urls_error,amp page url is error (5xx),AMP Page URL is Error (5XX),https://sitebulb.com/hints/amp/amp-page-url-is-error-5xx/,SEO triage,AMP,AMP,Critical,3,0.4,7,Server / infrastructure,Dev / ops / host,Flat,L,server/access
amp_urls_forbidden,amp page url is forbidden (403),AMP Page URL is Forbidden (403),https://sitebulb.com/hints/amp/amp-page-url-is-forbidden-403/,SEO triage,AMP,AMP,Critical,3,0.4,7,Server / infrastructure,Dev / ops / host,Flat,L,server/access
amp_urls_not_found,amp page url is not found (4xx),AMP Page URL is Not Found (4XX),https://sitebulb.com/hints/amp/amp-page-url-is-not-found-4xx/,SEO triage,AMP,AMP,Critical,3,0.4,3,Redirect mapping,Dev / ops,Banded (hard),S,broken/redirecting AMP page
amp_invalid,amp page has validation errors,AMP Page has validation errors,https://sitebulb.com/hints/amp/amp-page-has-validation-errors/,SEO triage,AMP,AMP,Critical,3,0.4,2,Template / theme edit,Developer,Flat,M,AMP template fix
amp_canonical_urls_redirect,amp page url has canonical url which is redirect (3xx),AMP Page URL has canonical URL which is Redirect (3XX),https://sitebulb.com/hints/amp/amp-page-url-has-canonical-url-which-is-redirect-3xx/,SEO triage,AMP,AMP,High,3,0.4,5,Per-instance code / markup fix,Developer,Banded (soft),M,per-instance canonical-target fix
amp_canonical_urls_canonicalized,amp page url has canonical url which is canonicalized,AMP Page URL has canonical URL which is canonicalized,https://sitebulb.com/hints/amp/amp-page-url-has-canonical-url-which-is-canonicalized/,SEO triage,AMP,AMP,High,3,0.4,5,Per-instance code / markup fix,Developer,Banded (soft),M,per-instance canonical-target fix
amp_canonical_urls_disallowed,amp page url has canonical url which is disallowed,AMP Page URL has canonical URL which is disallowed,https://sitebulb.com/hints/amp/amp-page-url-has-canonical-url-which-is-disallowed/,SEO triage,AMP,AMP,High,3,0.4,5,Per-instance code / markup fix,Developer,Banded (soft),M,per-instance canonical-target fix
amp_canonical_urls_noindex,amp page url has canonical url which is noindex,AMP Page URL has canonical URL which is noindex,https://sitebulb.com/hints/amp/amp-page-url-has-canonical-url-which-is-noindex/,SEO triage,AMP,AMP,High,3,0.4,5,Per-instance code / markup fix,Developer,Banded (soft),M,per-instance canonical-target fix
amp_canonical_urls_not_indexable,amp page url has canonical url which is not indexable,AMP Page URL has canonical URL which is not indexable,https://sitebulb.com/hints/amp/amp-page-url-has-canonical-url-which-is-not-indexable/,SEO triage,AMP,AMP,High,3,0.4,5,Per-instance code / markup fix,Developer,Banded (soft),M,per-instance canonical-target fix
amp_urls_redirect,amp page url is redirect (3xx),AMP Page URL is Redirect (3XX),https://sitebulb.com/hints/amp/amp-page-url-is-redirect-3xx/,SEO triage,AMP,AMP,High,3,0.4,3,Redirect mapping,Dev / ops,Banded (hard),S,broken/redirecting AMP page
amp_urls_disallowed,amp page url is disallowed,AMP Page URL is disallowed,https://sitebulb.com/hints/amp/amp-page-url-is-disallowed/,SEO triage,AMP,AMP,High,3,0.4,1,Global config / directive,Dev / config-capable SEO,Flat,S,directive/robots
amp_urls_missing_canonical,amp page url is missing a canonical tag,AMP Page URL is missing a canonical tag,https://sitebulb.com/hints/amp/amp-page-url-is-missing-a-canonical-tag/,SEO triage,AMP,AMP,High,3,0.4,2,Template / theme edit,Developer,Flat,M,AMP template fix
amp_url_not_amp_html,amp page url is missing the <html amp> tag,AMP Page URL is missing the <html amp> tag,https://sitebulb.com/hints/amp/amp-page-url-is-missing-the-html-amp-tag/,SEO triage,AMP,AMP,High,3,0.4,2,Template / theme edit,Developer,Flat,M,AMP template fix
amp_urls_noindex,amp page url is noindex,AMP Page URL is noindex,https://sitebulb.com/hints/amp/amp-page-url-is-noindex/,SEO triage,AMP,AMP,High,3,0.4,1,Global config / directive,Dev / config-capable SEO,Flat,S,directive/robots
amp_url_loops,amp page url loops,AMP Page URL loops,https://sitebulb.com/hints/amp/amp-page-url-loops/,SEO triage,AMP,AMP,High,3,0.4,5,Per-instance code / markup fix,Developer,Banded (soft),M,per-instance AMP/canonical fix
amp_url_only_found_in_rendered_dom,amphtml link only found in rendered dom,amphtml link only found in rendered DOM,https://sitebulb.com/hints/amp/amphtml-link-only-found-in-rendered-dom/,SEO triage,AMP,AMP,High,3,0.4,5,Per-instance code / markup fix,Developer,Banded (soft),M,per-instance AMP/canonical fix
canonicalized_urls_with_organic_visits,canonicalized url received organic search traffic,Canonicalized URL received organic search traffic,https://sitebulb.com/hints/search-traffic/canonicalized-url-received-organic-search-traffic/,SEO triage,Organic Search Traffic,Organic Search Traffic,High,,,8,Investigation / diagnosis,SEO lead,Flat,M,GA/GSC signal — diagnostic; confirm intent before any fix
disallowed_urls_with_organic_visits,disallowed url received organic search traffic,Disallowed URL received organic search traffic,https://sitebulb.com/hints/search-traffic/disallowed-url-received-organic-search-traffic/,SEO triage,Organic Search Traffic,Organic Search Traffic,High,,,8,Investigation / diagnosis,SEO lead,Flat,M,GA/GSC signal — diagnostic; confirm intent before any fix
forbidden_urls_with_organic_visits,forbidden (403) url received search traffic,Forbidden (403) URL received search traffic,https://sitebulb.com/hints/search-traffic/forbidden-403-url-received-search-traffic/,SEO triage,Organic Search Traffic,Organic Search Traffic,High,,,8,Investigation / diagnosis,SEO lead,Flat,M,GA/GSC signal — diagnostic; confirm intent before any fix
noindexed_urls_with_organic_visits,noindex url received organic search traffic,Noindex URL received organic search traffic,https://sitebulb.com/hints/search-traffic/noindex-url-received-organic-search-traffic/,SEO triage,Organic Search Traffic,Organic Search Traffic,High,,,8,Investigation / diagnosis,SEO lead,Flat,M,GA/GSC signal — diagnostic; confirm intent before any fix
not_found_urls_with_organic_visits,not found (4xx) url received search traffic,Not Found (4XX) URL received search traffic,https://sitebulb.com/hints/search-traffic/not-found-4xx-url-received-search-traffic/,SEO triage,Organic Search Traffic,Organic Search Traffic,High,,,8,Investigation / diagnosis,SEO lead,Flat,M,GA/GSC signal — diagnostic; confirm intent before any fix
orphan_urls_with_organic_visits,orphan url received search traffic,Orphan URL received search traffic,https://sitebulb.com/hints/search-traffic/orphan-url-received-search-traffic/,SEO triage,Organic Search Traffic,Organic Search Traffic,High,,,8,Investigation / diagnosis,SEO lead,Flat,M,GA/GSC signal — diagnostic; confirm intent before any fix
redirected_urls_with_organic_visits,redirect (3xx) url received organic search traffic,Redirect (3XX) URL received organic search traffic,https://sitebulb.com/hints/search-traffic/redirect-3xx-url-received-organic-search-traffic/,SEO triage,Organic Search Traffic,Organic Search Traffic,High,,,8,Investigation / diagnosis,SEO lead,Flat,M,GA/GSC signal — diagnostic; confirm intent before any fix
urls_with_high_bounce_rate,had bounce rate greater than or equal to 80%,Had bounce rate greater than or equal to 80%,https://sitebulb.com/hints/search-traffic/had-bounce-rate-greater-than-or-equal-to-80/,SEO triage,Organic Search Traffic,Organic Search Traffic,Medium,,,8,Investigation / diagnosis,SEO lead,Flat,M,GA/GSC signal — diagnostic; confirm intent before any fix
,<audio> elements must have a captions <track>,<audio> elements must have a captions <track>,https://dequeuniversity.com/rules/axe/4.4/audio-caption,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,<video> elements must have a <track> for captions,<video> elements must have a <track> for captions,https://dequeuniversity.com/rules/axe/4.4/video-caption,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,aria attributes must conform to valid names,ARIA attributes must conform to valid names,https://dequeuniversity.com/rules/axe/4.4/aria-valid-attr,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,aria attributes must conform to valid values,ARIA attributes must conform to valid values,https://dequeuniversity.com/rules/axe/4.4/aria-valid-attr-value,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,aria roles used must conform to valid values,ARIA roles used must conform to valid values,https://dequeuniversity.com/rules/axe/4.4/aria-roles,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,active <area> elements must have alternate text,Active <area> elements must have alternate text,https://dequeuniversity.com/rules/axe/4.4/area-alt,Accessibility,Accessibility,Accessibility,Critical,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,all non-empty <td> elements in tables larger than 3 by 3 must have an associated table header,All non-empty <td> elements in tables larger than 3 by 3 must have an associated table header,https://dequeuniversity.com/rules/axe/4.4/td-has-header,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,buttons must have discernible text,Buttons must have discernible text,https://dequeuniversity.com/rules/axe/4.4/button-name,Accessibility,Accessibility,Accessibility,Critical,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,certain aria roles must be contained by particular parent elements,Certain ARIA roles must be contained by particular parent elements,https://dequeuniversity.com/rules/axe/4.4/aria-required-parent,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,certain aria roles must contain particular children,Certain ARIA roles must contain particular children,https://dequeuniversity.com/rules/axe/4.4/aria-required-children,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,elements must only use allowed aria attributes,Elements must only use allowed ARIA attributes,https://dequeuniversity.com/rules/axe/4.4/aria-allowed-attr,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,form <input> elements must have labels,Form <input> elements must have labels,https://dequeuniversity.com/rules/axe/4.4/label,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,frames must be tested with axe-core,Frames must be tested with axe-core,https://dequeuniversity.com/rules/axe/4.4/frame-tested,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,ids used in aria and labels must be unique,IDs used in ARIA and labels must be unique,https://dequeuniversity.com/rules/axe/4.4/duplicate-id-aria,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,image buttons must have alternate text,Image buttons must have alternate text,https://dequeuniversity.com/rules/axe/4.4/input-image-alt,Accessibility,Accessibility,Accessibility,Critical,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,images must have alternate text,Images must have alternate text,https://dequeuniversity.com/rules/axe/4.4/image-alt,Accessibility,Accessibility,Accessibility,Critical,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,input buttons must have discernible text,Input buttons must have discernible text,https://dequeuniversity.com/rules/axe/4.4/input-button-name,Accessibility,Accessibility,Accessibility,Critical,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,required aria attributes must be provided,Required ARIA attributes must be provided,https://dequeuniversity.com/rules/axe/4.4/aria-required-attr,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,scope attribute should be used correctly on tables,Scope attribute should be used correctly on tables,https://dequeuniversity.com/rules/axe/4.4/scope-attr-valid,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,timed refresh must not exist,Timed refresh must not exist,https://dequeuniversity.com/rules/axe/4.4/meta-refresh,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,zooming and scaling must not be disabled,Zooming and scaling must not be disabled,https://dequeuniversity.com/rules/axe/4.4/meta-viewport,Accessibility,Accessibility,Accessibility,Critical,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,"aria-hidden=""true"" must not be present on the document <body>","aria-hidden=""true"" must not be present on the document <body>",https://dequeuniversity.com/rules/axe/4.4/aria-hidden-body,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,select element must have an accessible name,select element must have an accessible name,https://dequeuniversity.com/rules/axe/4.4/select-name,Accessibility,Accessibility,Accessibility,Critical,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,<blink> elements are deprecated and must not be used,<blink> elements are deprecated and must not be used,https://dequeuniversity.com/rules/axe/4.4/blink,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,"<dl> elements must only directly contain properly-ordered <dt> and <dd> groups, <script>, or <template> elements","<dl> elements must only directly contain properly-ordered <dt> and <dd> groups, <script>, or <template> elements",https://dequeuniversity.com/rules/axe/4.4/definition-list,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,<dt> and <dd> elements must be contained by a <dl>,<dt> and <dd> elements must be contained by a <dl>,https://dequeuniversity.com/rules/axe/4.4/dlitem,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,<html> element must have a lang attribute,<html> element must have a lang attribute,https://dequeuniversity.com/rules/axe/4.4/html-has-lang,Accessibility,Accessibility,Accessibility,High,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,<html> element must have a valid value for the lang attribute,<html> element must have a valid value for the lang attribute,https://dequeuniversity.com/rules/axe/4.4/html-lang-valid,Accessibility,Accessibility,Accessibility,High,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,<li> elements must be contained in a <ul> or <ol>,<li> elements must be contained in a <ul> or <ol>,https://dequeuniversity.com/rules/axe/4.4/listitem,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,<marquee> elements are deprecated and must not be used,<marquee> elements are deprecated and must not be used,https://dequeuniversity.com/rules/axe/4.4/marquee,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,<object> elements must have alternate text,<object> elements must have alternate text,https://dequeuniversity.com/rules/axe/4.4/object-alt,Accessibility,Accessibility,Accessibility,High,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements","<ul> and <ol> must only directly contain <li>, <script> or <template> elements",https://dequeuniversity.com/rules/axe/4.4/list,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,"aria button, link, and menuitem must have an accessible name","ARIA button, link, and menuitem must have an accessible name",https://dequeuniversity.com/rules/axe/4.4/aria-command-name,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,aria dialog and alertdialog must have an accessible name,ARIA dialog and alertdialog must have an accessible name,https://dequeuniversity.com/rules/axe/4.4/aria-dialog-name,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,aria input fields must have an accessible name,ARIA input fields must have an accessible name,https://dequeuniversity.com/rules/axe/4.4/aria-input-field-name,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,aria meter must have an accessible name,ARIA meter must have an accessible name,https://dequeuniversity.com/rules/axe/4.4/aria-meter-name,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
